Season,Name,Team,O-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),EV,LA,wRC+,NameASCII,PlayerId,MLBAMID
2023,J.T. Realmuto,PHI,0.3151751,0.50477099,0.56790123,0.83787466,89.76824010854342,16.58368073792017,102.13932844636409,J.T. Realmuto,11739,592663
2021,Brett Phillips,TBR,0.18374558,0.41815235,0.42307692,0.73058252,89.59726563,17.786734444754465,102.12801570795078,Brett Phillips,14735,621433
2024,Michael Massey,KCR,0.38763198,0.52030075,0.6614786,0.94022989,89.15252641636691,16.847160943120503,101.98392937800118,Michael Massey,27684,686681
2022,Carlos Santana,- - -,0.21259843,0.42594385,0.63888889,0.85843373,90.74327477743459,15.36745789993641,101.94961151293779,Carlos Santana,2396,467793
2022,Christian Arroyo,BOS,0.38986355,0.57444765,0.645,0.90703518,88.89781719420601,9.08338293,101.91464186125802,Christian Arroyo,16434,624414
2022,Tyrone Taylor,MIL,0.3197832,0.50854139,0.52542373,0.84572491,87.96235207950367,16.933775060317096,101.90925233817538,Tyrone Taylor,13675,621438
2022,TJ Friedl,CIN,0.23700624,0.42670683,0.59649123,0.89067524,87.19793294270833,19.817222764756945,101.79591550379965,TJ Friedl,19522,670770
2021,Christian Yelich,MIL,0.18023256,0.41351889,0.47849462,0.86068111,90.95571782447735,2.8119625928925305,101.69823981355923,Christian Yelich,11477,592885
2024,Francisco Alvarez,NYM,0.27969925,0.46072508,0.50537634,0.82783019,88.92553153538813,7.158921054509133,101.68145320404798,Francisco Alvarez,26121,682626
2021,Daniel Vogelbach,MIL,0.1908646,0.32825719,0.66666667,0.88929889,91.37870846518987,11.658818112143987,101.67310181330025,Daniel Vogelbach,14130,596129
2021,Amed Rosario,CLE,0.34058657,0.48884758,0.58888889,0.85982659,88.83610178154206,5.632265465281834,101.6204259,Amed Rosario,15518,642708
2023,Gabriel Moreno,ARI,0.2592068,0.42357513,0.6284153,0.88747346,89.82555434283088,4.233770482680377,101.53196221865612,Gabriel Moreno,22664,672515
2021,Alcides Escobar,WSN,0.3338257,0.5137881,0.6460177,0.85892116,81.65363326496139,11.10655182945222,101.52816463415469,Alcides Escobar,6310,444876
2024,Geraldo Perdomo,ARI,0.20229555,0.39230769,0.75886525,0.94055202,87.10094722985347,16.680635445283883,101.48768909018126,Geraldo Perdomo,22799,672695
2021,Matt Chapman,OAK,0.23196276,0.44635514,0.52842809,0.75977654,89.65410447761194,18.60017636427239,101.43100657872834,Matt Chapman,16505,656305
2023,Bryson Stott,PHI,0.30388979,0.44465291,0.768,0.91111111,88.14068103227459,10.156564180968237,101.41959894132513,Bryson Stott,26294,681082
2021,DJ LeMahieu,NYY,0.208,0.41435625,0.71538462,0.92418773,90.5637995,4.957293278155941,101.35581577160484,DJ LeMahieu,9874,518934
2023,Randal Grichuk,- - -,0.35509737,0.50145264,0.50967742,0.87703436,89.62303251378677,14.003044218175551,101.33034908538536,Randal Grichuk,10243,545341
2021,Jed Lowrie,OAK,0.20915713,0.46581407,0.55721393,0.83914209,90.72164925637394,16.413908961136684,101.25332716599766,Jed Lowrie,4418,476704
2021,Francisco Lindor,NYM,0.26574074,0.47041985,0.58885017,0.85121602,90.72479696327683,14.439930371645481,101.20426909111724,Francisco Lindor,12916,596019
2021,Bobby Bradley,CLE,0.28148148,0.47842057,0.34210526,0.7398374,89.02634097105705,12.00709072855495,101.00068199850736,Bobby Bradley,17278,656252
2021,Gary Sánchez,NYY,0.24605678,0.44119241,0.55982906,0.79827586,89.46413556,20.529477650882633,100.90912180967673,Gary Sanchez,11442,596142
2023,Jazz Chisholm Jr.,MIA,0.2617801,0.44142395,0.435,0.74481328,90.31805955317982,10.696654202645284,100.90899214236536,Jazz Chisholm Jr.,20454,665862
2021,Adam Duvall,- - -,0.33271375,0.50046339,0.51117318,0.83795014,89.76257538377193,23.612515276635598,100.90511550670323,Adam Duvall,10950,594807
2021,Luis Torrens,SEA,0.26896552,0.45302445,0.54871795,0.8172888,90.9081795,6.1460999519594255,100.9010349,Luis Torrens,15905,620443
2024,Ha-Seong Kim,SDP,0.19523269,0.37840565,0.75,0.88927336,87.93655376552795,15.08392239502709,100.89328859678459,Ha-Seong Kim,27506,673490
2024,Richie Palacios,TBR,0.22310127,0.46682279,0.54609929,0.84901532,86.20555160984848,14.043704852386934,100.8535605133379,Richie Palacios,24589,680700
2023,Jon Berti,MIA,0.21713442,0.45403023,0.53061224,0.8989547,85.36131564496804,2.362991479258187,100.8400933680495,Jon Berti,12037,542932
2024,Logan O'Hoppe,LAA,0.33333333,0.5204236,0.44023324,0.80696662,90.44021634615385,15.283410456730769,100.82951842630554,Logan O'Hoppe,24729,681351
2024,Josh Bell,- - -,0.28109029,0.48838248,0.56363636,0.85452163,88.81212941900358,10.514467881232287,100.62413710351805,Josh Bell,13145,605137
2021,Kevin Kiermaier,TBR,0.27922971,0.51204819,0.43842365,0.8113879,86.61447958167331,1.1109046480095244,100.55356758915703,Kevin Kiermaier,11038,595281
2023,Carlos Santana,- - -,0.23840521,0.45269996,0.63139932,0.85279805,88.77372894626949,12.811948100814309,100.49405787701296,Carlos Santana,2396,467793
2024,Jesús Sánchez,MIA,0.38767773,0.53038674,0.53300733,0.82689335,92.45883886998567,7.712865513392857,100.37198782833343,Jesus Sanchez,19913,660821
2023,Eddie Rosario,ATL,0.44346979,0.57127883,0.61538462,0.8,88.62466627,14.498979669992996,100.37085124429284,Eddie Rosario,12155,592696
2022,Rodolfo Castro,PIT,0.27952756,0.47373448,0.41549296,0.79943503,87.27201704545455,11.71672335537997,100.34840371695238,Rodolfo Castro,21987,666801
2024,Michael Harris II,ATL,0.39570164,0.54969697,0.59744409,0.84848485,90.37698759191177,7.445983168658088,100.29988717141019,Michael Harris II,25931,671739
2023,Ke'Bryan Hayes,PIT,0.3026455,0.45567652,0.61538462,0.9005059,92.21289564588689,13.175413470035346,100.26782099356663,Ke'Bryan Hayes,18577,663647
2024,Rhys Hoskins,MIL,0.24760077,0.42818912,0.59689922,0.83333333,88.73429175204917,20.68902407786885,100.24808222816277,Rhys Hoskins,16472,656555
2023,Kyle Farmer,MIN,0.32833583,0.47676912,0.62557078,0.88839286,86.40090419571713,13.220157456113048,100.22350120154006,Kyle Farmer,14813,571657
2021,Omar Narváez,MIL,0.29292929,0.52184615,0.55172414,0.87824675,84.61422349241214,17.92145067891374,100.13299421418111,Omar Narvaez,13338,553882
2022,Trevor Story,BOS,0.33662145,0.49872611,0.53113553,0.8254902,88.94304066422595,17.83760460251046,100.04720368501422,Trevor Story,12564,596115
2021,Daulton Varsho,ARI,0.31028668,0.50901639,0.63043478,0.8375286,87.74145275297619,18.04944312686012,100.0264193009147,Daulton Varsho,19918,662139
2023,Matt Vierling,DET,0.28830645,0.44103774,0.68181818,0.90138675,89.07100850310773,9.063824564053867,99.99371707096358,Matt Vierling,21558,663837
2021,Yermín Mercedes,CHW,0.37996546,0.53509572,0.72272727,0.83923706,87.32769431089744,15.82314953926282,99.95682795182354,Yermin Mercedes,17423,606213
2021,Sean Murphy,OAK,0.29241877,0.47579693,0.51851852,0.8365897,89.21643544261566,15.394110737322064,99.93782123,Sean Murphy,19352,669221
2024,Jeremy Peña,HOU,0.37020906,0.53565141,0.50823529,0.91161616,88.20265657,7.451430902248475,99.91931335596031,Jeremy Pena,21636,665161
2024,Andy Pages,LAD,0.30508475,0.51018034,0.6031746,0.848,88.56674706375838,20.767227480075505,99.88784595578059,Andy Pages,24816,681624
2021,Eric Haase,DET,0.29457364,0.48062016,0.47807018,0.75775194,90.86014289529915,15.989892160790598,99.82721301983504,Eric Haase,14111,606992
2021,Eddie Rosario,- - -,0.34146341,0.5331565,0.71804511,0.87360595,88.47094956161834,15.484322957484325,99.79319166,Eddie Rosario,12155,592696
2024,Gavin Lux,LAD,0.26277372,0.45023208,0.62698413,0.85990338,88.31715425531915,9.064677229768238,99.76143199818127,Gavin Lux,19955,666158
2023,Leody Taveras,TEX,0.29961832,0.49050332,0.57643312,0.86369958,90.06195037688443,10.168124558338567,99.74102423411509,Leody Taveras,18900,665750
2023,Orlando Arcia,ATL,0.24828263,0.4620075,0.58102767,0.83743169,88.21889167746114,5.441651645846722,99.73977076,Orlando Arcia,13185,606115
2023,Jeff McNeil,NYM,0.28417969,0.52667579,0.72508591,0.92939815,86.01042674081238,14.371246751088007,99.69036409814358,Jeff McNeil,15362,643446
2021,Jorge Soler,- - -,0.21735604,0.44799005,0.39179104,0.83640836,91.12192896792763,15.705024799547697,99.68538774843468,Jorge Soler,14221,624585
2022,Santiago Espinal,TOR,0.25296017,0.458159,0.73191489,0.90327613,86.11138947971205,14.055642332706151,99.66693626677954,Santiago Espinal,19997,669289
2023,Thairo Estrada,SFG,0.36144578,0.51066043,0.61111111,0.90353698,85.94467030400816,10.83640593,99.56218817018184,Thairo Estrada,16426,642731
2022,Gavin Sheets,CHW,0.34314836,0.47733961,0.71287129,0.85826772,88.6317856,14.823399373929794,99.45268804015097,Gavin Sheets,19901,657757
2023,Garrett Hampson,MIA,0.25485961,0.42051282,0.55084746,0.83561644,86.60073110219595,11.830685177364865,99.37406136,Garrett Hampson,19262,641658
2022,Christian Vázquez,- - -,0.33627204,0.49203431,0.72284644,0.9141791,87.92091023885952,10.699402408657477,99.23689369968541,Christian Vazquez,9774,543877
2024,Daulton Varsho,TOR,0.26686808,0.4745098,0.57358491,0.83214794,86.11691381369427,24.375506941679937,99.17201023591066,Daulton Varsho,19918,662139
2021,Dansby Swanson,ATL,0.23824959,0.48060512,0.47619048,0.8031746,89.25838883196721,14.110455622438524,99.13853501104396,Dansby Swanson,18314,621020
2024,Lane Thomas,- - -,0.23319756,0.4375,0.58951965,0.86343612,88.78273494944852,17.017628748276653,99.13818653328737,Lane Thomas,16939,657041
2022,Christian Bethancourt,- - -,0.44525547,0.62206148,0.49590164,0.78153153,90.13358216366525,9.447206658832098,99.10234964461908,Christian Bethancourt,10028,542194
2021,Ben Gamel,- - -,0.24685139,0.440625,0.43367347,0.87426326,89.03462658010328,16.689685346742557,99.07781245086991,Ben Gamel,12160,592325
2022,Mike Yastrzemski,SFG,0.21692169,0.42145594,0.58506224,0.85981308,89.88307780888728,19.92813657198338,98.98604929193495,Mike Yastrzemski,14854,573262
2023,Steven Kwan,CLE,0.22315308,0.41013014,0.75085324,0.95418099,85.97466497998221,10.674759508451958,98.97676214,Steven Kwan,24610,680757
2024,Marcus Semien,TEX,0.26550681,0.50019048,0.56980057,0.8960499,87.39428666,17.02038911429558,98.97224480322389,Marcus Semien,12533,543760
2022,Tyler O'Neill,STL,0.25126904,0.4629862,0.45959596,0.82037037,89.75780425896625,13.606368052808545,98.90446260893047,Tyler O'Neill,15711,641933
2021,Yadiel Hernandez,WSN,0.27684564,0.49004329,0.57575758,0.79551122,89.70042286104369,5.236481009177791,98.81038046096785,Yadiel Hernandez,19334,628450
2023,DJ LeMahieu,NYY,0.22686567,0.391748,0.65350877,0.88244275,89.57068951072387,3.835762085288204,98.78552739030756,DJ LeMahieu,9874,518934
2022,Bryan De La Cruz,MIA,0.32113821,0.49170872,0.57383966,0.82696629,90.78076774691358,9.785004541216564,98.78378322342735,Bryan De La Cruz,19600,650559
2022,Donovan Solano,CIN,0.34513274,0.49744463,0.63076923,0.90231362,88.31166811342592,10.659174036096644,98.76122892127258,Donovan Solano,8623,456781
2023,Cedric Mullins,BAL,0.26811594,0.49046016,0.57207207,0.84969325,88.94162613824503,21.621362143004966,98.68784329964069,Cedric Mullins,17929,656775
2024,Dansby Swanson,CHC,0.24179944,0.48747346,0.50387597,0.79550562,89.36825103371501,10.350592770952607,98.54650519709269,Dansby Swanson,18314,621020
2023,Ramón Urías,BAL,0.28712871,0.49144422,0.51724138,0.83300971,89.16209435096154,7.857561786358173,98.53620912589554,Ramon Urias,18795,602104
2024,Carson Kelly,- - -,0.23508772,0.45399828,0.52985075,0.87563452,87.55813787679756,13.622312292588495,98.51202897537367,Carson Kelly,13620,608348
2023,Michael Conforto,SFG,0.26278119,0.45315789,0.55252918,0.86423841,88.92442311672185,11.935906618636176,98.51047440163379,Michael Conforto,16376,624424
2021,Adolis García,TEX,0.35035914,0.54066986,0.476082,0.77971647,90.95478766025641,14.716338641826923,98.50564175324193,Adolis Garcia,19287,666969
2022,Jonah Heim,TEX,0.29405034,0.5059693,0.6459144,0.87519747,89.26926714819183,16.95543975830078,98.50094912901878,Jonah Heim,16930,641680
2021,Kyle Seager,SEA,0.29453125,0.49490995,0.51458886,0.81059752,89.02775818284424,19.47573142988149,98.47770456403947,Kyle Seager,9785,572122
2023,Yoán Moncada,CHW,0.28508124,0.46834532,0.49222798,0.81877729,89.38027429790749,12.31750059964364,98.47528229579532,Yoan Moncada,17232,660162
2022,Alec Bohm,PHI,0.31398417,0.51151673,0.69467787,0.86585366,90.17716370884774,10.354101361561215,98.46152226715449,Alec Bohm,21618,664761
2023,Jonathan India,CIN,0.19107662,0.38548753,0.5786802,0.86217458,89.50086495535714,15.210759437321938,98.44163615671042,Jonathan India,21523,663697
2024,Paul Goldschmidt,STL,0.28878282,0.47699669,0.61707989,0.79849946,91.24618544600939,13.091712056191314,98.35549756222684,Paul Goldschmidt,9218,502671
2023,Jake Rogers,DET,0.23028391,0.45633803,0.42465753,0.77689243,90.39232257593459,14.661478488244743,98.28696080097072,Jake Rogers,19452,668670
2022,Rafael Ortega,CHC,0.26064516,0.44834437,0.65346535,0.89052632,87.24768959603658,17.077551368775406,98.21624858,Rafael Ortega,10323,542364
2022,Dylan Carlson,STL,0.25313808,0.4607943,0.59917355,0.83257919,86.14819917224702,12.85235595703125,98.20648192794344,Dylan Carlson,20126,666185
2022,Andrew McCutchen,MIL,0.19620253,0.44923858,0.49769585,0.84733728,89.06081456218274,13.160316950158228,98.16268787906489,Andrew McCutchen,9847,457705
2023,José Caballero,SEA,0.28853047,0.4254386,0.60869565,0.87345679,83.31441803892216,21.455943581586826,98.16140431087715,Jose Caballero,23401,676609
2024,Michael Toglia,COL,0.26192893,0.44950288,0.33333333,0.81031614,92.15874352,15.016778154335475,98.15551264403308,Michael Toglia,25845,669911
2023,Alex Verdugo,BOS,0.22369668,0.40778342,0.63135593,0.93818681,89.23280736019737,8.800888094912473,98.08371462135175,Alex Verdugo,17027,657077
2021,Brendan Rodgers,COL,0.2832618,0.52544613,0.5959596,0.86432161,88.83463541666667,6.331917640006188,98.06784888719378,Brendan Rodgers,17907,663898
2021,Ryan Zimmerman,WSN,0.31184669,0.45747538,0.56424581,0.8313253,91.33838975694445,7.409938557942708,98.05842370485837,Ryan Zimmerman,4220,475582
2022,Lane Thomas,WSN,0.26780627,0.44147005,0.63475177,0.87843705,86.35477158549047,12.520031505449591,98.02112813663702,Lane Thomas,16939,657041
2024,Josh Lowe,TBR,0.34146341,0.51255981,0.57857143,0.80242634,90.80627862338362,16.90135666,97.98227734116459,Josh Lowe,19953,666139
2021,Trevor Story,COL,0.2962963,0.50791007,0.50555556,0.84534884,90.58433314732143,17.450932716836736,97.97500933240296,Trevor Story,12564,596115
2021,Lorenzo Cain,MIL,0.22916667,0.44620811,0.47933884,0.89350649,88.43585526315789,7.242798435630981,97.92652019791981,Lorenzo Cain,9077,456715
2024,Will Brennan,CLE,0.35254237,0.54634146,0.70192308,0.90301724,86.04976645907473,13.273485285531583,97.84310046428308,Will Brennan,25660,686823
2022,Bobby Witt Jr.,KCR,0.34338953,0.51870968,0.60723514,0.85103785,89.70352498638344,16.770728017769606,97.83347165467836,Bobby Witt Jr.,25764,677951
2024,Austin Hays,- - -,0.3470437,0.5443787,0.44444444,0.84307692,88.85793774,14.878280036193503,97.83165021642058,Austin Hays,19363,669720
2021,Myles Straw,- - -,0.18812709,0.40233786,0.73333333,0.9239905,87.08813309723804,11.920795553637529,97.80223509216792,Myles Straw,17620,664702
2023,Geraldo Perdomo,ARI,0.18201058,0.38032946,0.69767442,0.90701468,85.72913142,16.357342819940477,97.7894064,Geraldo Perdomo,22799,672695
2021,Alex Dickerson,SFG,0.29228243,0.50284784,0.49438202,0.85909091,87.39079566140776,17.037079746283375,97.75614755542948,Alex Dickerson,12649,543105
2021,Jace Peterson,MIL,0.20126783,0.4,0.43307087,0.8516624,87.73519306282722,12.02622658295157,97.65166509396408,Jace Peterson,12325,607054
2022,Riley Greene,DET,0.28359909,0.45337995,0.57831325,0.87523629,89.48803805933852,2.756228413821187,97.56850373314516,Riley Greene,25976,682985
2023,Mauricio Dubón,HOU,0.40621118,0.58049072,0.74923547,0.88646967,86.98401898734177,9.48943509,97.5536538,Mauricio Dubon,16530,643289
2024,Tyrone Taylor,NYM,0.33762058,0.49109218,0.5952381,0.89386792,87.54703426770386,16.72937797579131,97.55016275084371,Tyrone Taylor,13675,621438
2021,Pavin Smith,ARI,0.23577236,0.42100193,0.62931034,0.91121495,87.18927375637755,8.965269750478317,97.54247134845076,Pavin Smith,19892,656976
2022,Jack Suwinski,PIT,0.25099602,0.43129771,0.43386243,0.8404908,88.26130417158019,14.257964512087264,97.49940795876884,Jack Suwinski,22244,669261
2024,Jeff McNeil,NYM,0.31194969,0.54938632,0.64112903,0.91040462,87.04060964,14.913984320136938,97.49031223196926,Jeff McNeil,15362,643446
2022,Josh Harrison,CHW,0.35055866,0.54468363,0.71314741,0.85787671,87.3596461,14.683584508083596,97.43237283544639,Josh Harrison,8202,543281
2021,Gio Urshela,NYY,0.35912938,0.53859753,0.61616162,0.84440843,88.93090194310898,7.5458820049579325,97.42773283759163,Gio Urshela,10681,570482
2024,Brenton Doyle,COL,0.29742173,0.50953932,0.40866873,0.86398964,89.13977581521739,13.089706381873402,97.30821355333448,Brenton Doyle,25479,686668
2021,Aledmys Díaz,HOU,0.32962963,0.53333333,0.55617978,0.88372093,88.71799232219827,13.596349255792026,97.27059059461452,Aledmys Diaz,15937,649557
2023,Anthony Rizzo,NYY,0.33574007,0.48443114,0.56630824,0.87924528,89.98039772727273,17.817908380681818,97.27050951714668,Anthony Rizzo,3473,519203
2022,MJ Melendez,KCR,0.24399261,0.44581056,0.5530303,0.81538462,90.72598357971557,15.118277751865671,97.24566059169871,MJ Melendez,22197,669004
2023,Travis Jankowski,TEX,0.16068053,0.37477639,0.70588235,0.93712575,85.35029871323529,8.109907561657476,97.2347107,Travis Jankowski,13768,608671
2023,Byron Buxton,MIN,0.2797619,0.50036576,0.42021277,0.83064516,91.49252119974874,20.140675300329775,97.12804932,Byron Buxton,14161,621439
2023,Yan Gomes,CHC,0.37642586,0.52459016,0.5993266,0.87663551,87.37420099431819,15.052840592025163,97.04433187882447,Yan Gomes,9627,543228
2021,Corey Dickerson,- - -,0.36037234,0.54281861,0.73062731,0.82022472,87.75640029623607,10.077278222293216,96.98137566153403,Corey Dickerson,10762,572816
2022,Cavan Biggio,TOR,0.19047619,0.40015601,0.48275862,0.84130982,87.90536996,19.63468755677689,96.98047618996686,Cavan Biggio,19252,624415
2024,Andrew Vaughn,CHW,0.33957447,0.49379546,0.59398496,0.90728477,90.29810066309255,16.563797307068285,96.95093034136889,Andrew Vaughn,26197,683734
2023,Jeremy Peña,HOU,0.33944954,0.53023054,0.45208845,0.8817734,87.99010180995475,5.513625030862021,96.89028404344769,Jeremy Pena,21636,665161
2022,Ryan McMahon,COL,0.25315391,0.45173896,0.51495017,0.82923977,91.73952702702702,10.836305030616554,96.74328121074484,Ryan McMahon,15112,641857
2023,Joey Meneses,WSN,0.30993691,0.47581597,0.5826972,0.88249694,89.35723624741736,9.379371328,96.72344464671129,Joey Meneses,14366,608841
2022,Aledmys Díaz,HOU,0.30782313,0.52470187,0.61325967,0.85977011,86.61479259672619,12.374190073164682,96.68223292,Aledmys Diaz,15937,649557
2023,Francisco Alvarez,NYM,0.25672372,0.44944513,0.45238095,0.81310212,90.12836252289377,12.526528159340659,96.67728380885984,Francisco Alvarez,26121,682626
2023,Tyler O'Neill,STL,0.25423729,0.44913628,0.45185185,0.87087087,89.23912568933824,15.001700367647059,96.63680559527809,Tyler O'Neill,15711,641933
2022,Brandon Belt,SFG,0.21276596,0.46767422,0.46153846,0.78220141,88.43294852120536,23.396311442057293,96.60796582236041,Brandon Belt,10264,474832
2024,Colt Keith,DET,0.2967033,0.48601399,0.54545455,0.89053254,87.85209429146039,11.64109756922958,96.54893872262471,Colt Keith,27899,690993
2021,Max Kepler,MIN,0.21641791,0.44722814,0.54679803,0.86477987,89.78983439371258,16.323460013566617,96.54022302394108,Max Kepler,12144,596146
2021,Leury García,CHW,0.32218092,0.52332536,0.56923077,0.87317073,86.13692143278301,4.289689357925511,96.45611946173727,Leury Garcia,5913,544725
2024,Willie Calhoun,LAA,0.24130435,0.43632568,0.73873874,0.92508143,88.9634108,12.399388298916458,96.27018896,Willie Calhoun,17838,641432
2023,Andrés Giménez,CLE,0.4001692,0.53878943,0.63424947,0.85082174,84.83556932471264,13.111864673132184,96.26601302436137,Andres Gimenez,19950,665926
2024,Spencer Steer,CIN,0.24730354,0.44486837,0.51401869,0.89467456,88.03453053489703,17.401664402173914,96.19722004803121,Spencer Steer,26323,668715
2024,Amed Rosario,- - -,0.38016529,0.55078448,0.61304348,0.86727689,86.87100149301382,4.564182750995343,96.17500789909339,Amed Rosario,15518,642708
2021,Colin Moran,PIT,0.29485396,0.49062049,0.62264151,0.82905983,89.08305027173913,7.238017471976902,96.07621601935074,Colin Moran,16909,592567
2022,Jace Peterson,MIL,0.25072886,0.40352113,0.52906977,0.86034913,88.59326893472907,9.735925233,96.05126693251151,Jace Peterson,12325,607054
2024,Gary Sánchez,MIL,0.26903553,0.40673575,0.54716981,0.81089744,89.97093591024709,16.211894190588662,95.9768597,Gary Sanchez,11442,596142
2021,Joc Pederson,- - -,0.3,0.48540146,0.61458333,0.82426128,90.96122859,14.105907342372797,95.88059946952878,Joc Pederson,11899,592626
2021,Gleyber Torres,NYY,0.23154702,0.46631376,0.56331878,0.82027027,87.14220714036313,14.213846728788408,95.70188973,Gleyber Torres,16997,650402
2023,Alejandro Kirk,TOR,0.27272727,0.41565217,0.78059072,0.93333333,87.63293793004587,6.312313172875381,95.66103391390027,Alejandro Kirk,22581,672386
2022,Corey Dickerson,STL,0.42026266,0.58356417,0.67857143,0.85294118,87.70575420673077,10.605249649439102,95.63187118,Corey Dickerson,10762,572816
2022,Josh Donaldson,NYY,0.29064487,0.47264368,0.528125,0.75564972,90.65731110074627,12.03388672,95.57140476197442,Josh Donaldson,5038,518626
2022,Luis González,SFG,0.24783862,0.46059783,0.54651163,0.86166008,86.91256339089912,10.941074304413377,95.49985091469861,Luis Gonzalez,20332,670768
2022,Jonathan India,CIN,0.2433121,0.4124491,0.55497382,0.87837838,85.08662008,14.507048821366782,95.32619093159354,Jonathan India,21523,663697
2023,Carlos Correa,MIN,0.26666667,0.43597696,0.58974359,0.85863095,90.41341827552355,10.593845119724026,95.31489818693828,Carlos Correa,14162,621043
2024,Wenceel Pérez,DET,0.29612756,0.45914845,0.68076923,0.87546468,88.39387132039249,18.00799914675768,95.13789739633872,Wenceel Perez,22857,672761
2024,Xander Bogaerts,SDP,0.25063291,0.44165271,0.60606061,0.91062395,88.05820202153954,10.92551779881709,95.10391318789931,Xander Bogaerts,12161,593428
2022,Ben Gamel,PIT,0.23247664,0.42848803,0.48241206,0.88785047,88.84126486707089,11.317775797223513,95.02452281267689,Ben Gamel,12160,592325
2022,Yonathan Daza,COL,0.36780105,0.50195313,0.6975089,0.89591837,84.78615437697161,4.614446886706427,95.01574315138605,Yonathan Daza,15794,602074
2024,Paul DeJong,- - -,0.34458673,0.5802269,0.42905405,0.76349614,87.82765830941752,19.960830377072703,95.00768340574838,Paul DeJong,18015,657557
2024,George Springer,TOR,0.21462488,0.49150327,0.45132743,0.84922395,87.49061225,9.392898524002039,94.98364651676631,George Springer,12856,543807
2021,David Peralta,ARI,0.26699029,0.46411251,0.57454545,0.89882698,89.33799446202532,5.315819694422468,94.91018751802692,David Peralta,2136,444482
2024,Ezequiel Tovar,COL,0.44753086,0.6200318,0.48448276,0.81122449,88.76823773300438,18.89702073646061,94.90453974233152,Ezequiel Tovar,24064,678662
2021,Brian Anderson,MIA,0.26008065,0.50097276,0.48837209,0.81606218,88.79241071428571,11.312714349655877,94.79284658629706,Brian Anderson,18289,605119
2022,Nick Castellanos,PHI,0.39648799,0.5696999,0.46853147,0.8328877,87.45879600253807,14.603050890307742,94.65651714147718,Nick Castellanos,11737,592206
2022,Luis García Jr.,WSN,0.39942113,0.53287982,0.61594203,0.83216783,87.32513580869175,5.473268789202509,94.64686313794432,Luis Garcia Jr.,20391,671277
2023,Michael A. Taylor,MIN,0.2972973,0.48034076,0.41558442,0.80079681,88.14570492,13.368810251218463,94.59946519231728,Michael A. Taylor,11489,572191
2022,Emmanuel Rivera,- - -,0.28414443,0.50075529,0.50276243,0.86307054,90.39179451,9.827833114131804,94.58169839418136,Emmanuel Rivera,19890,656896
2021,Brett Gardner,NYY,0.16495902,0.37186898,0.61490683,0.89361702,86.73752586019164,12.508279514645034,94.56762456633821,Brett Gardner,9927,458731
2024,Jake Fraley,CIN,0.32090762,0.57926371,0.63131313,0.85689354,84.25455265791815,11.136588022218529,94.51707986331844,Jake Fraley,19260,641584
2021,Manuel Margot,TBR,0.28817734,0.503517,0.63675214,0.8896,87.93824007,10.652741608796296,94.42467016998235,Manuel Margot,14712,622534
2024,Ernie Clement,TOR,0.4379562,0.56659765,0.78333333,0.92706334,85.50463368941327,16.284951969068878,94.33739147890675,Ernie Clement,20352,676391
2024,Jason Heyward,- - -,0.32734531,0.49609375,0.56707317,0.87790698,88.04165563206215,10.4398114,94.31939332579846,Jason Heyward,4940,518792
2022,Ozzie Albies,ATL,0.42567568,0.58130477,0.67063492,0.86376812,87.13856655943627,16.94503963694853,94.27522562009855,Ozzie Albies,16556,645277
2023,Garrett Cooper,- - -,0.40210526,0.52365237,0.53664921,0.83859649,89.03808594,13.260072472977312,94.26327719,Garrett Cooper,15279,643265
2022,Ramón Laureano,OAK,0.27961433,0.46301189,0.43842365,0.82730924,88.68282702737604,14.856977982954545,94.23130728146347,Ramon Laureano,17128,657656
2021,Abraham Toro,- - -,0.30122117,0.47936085,0.71621622,0.89558233,86.80467881172153,13.698094486766013,94.16998417,Abraham Toro,19844,647351
2024,Max Kepler,MIN,0.32611637,0.52202937,0.54356846,0.88724584,88.87090386284723,16.829115078935985,94.14872882570727,Max Kepler,12144,596146
2024,Alejandro Kirk,TOR,0.28552457,0.46555184,0.72093023,0.92931393,89.44067629419192,10.763154822969277,94.02228891621458,Alejandro Kirk,22581,672386
2023,Keibert Ruiz,WSN,0.37250787,0.5108638,0.76619718,0.93103448,87.39980973868535,15.213170544854526,93.96798383676798,Keibert Ruiz,19610,660688
2023,Willy Adames,MIL,0.3299639,0.5,0.50765864,0.82639715,87.35124524111676,18.170006146890863,93.92127602489927,Willy Adames,15986,642715
2024,Charlie Blackmon,COL,0.29989213,0.47826087,0.67625899,0.89133858,84.83247861382682,16.41599522327646,93.87781189706601,Charlie Blackmon,7859,453568
2022,Max Kepler,MIN,0.24290999,0.45954106,0.59390863,0.90425532,89.09936972776073,11.190525546395705,93.79754070807071,Max Kepler,12144,596146
2021,Yan Gomes,- - -,0.32137285,0.50890208,0.59223301,0.9,89.62447582,14.070350198184743,93.78717714998169,Yan Gomes,9627,543228
2024,Nick Gonzales,PIT,0.33028919,0.56163384,0.52534562,0.86618445,87.89227189,13.046357796167248,93.75493779789718,Nick Gonzales,27490,693304
2024,Austin Martin,MIN,0.18561485,0.45074946,0.5625,0.86803519,87.18729301120923,12.70122760275136,93.64195563591126,Austin Martin,27462,668885
2021,DJ Stewart,BAL,0.21253823,0.46837349,0.35971223,0.81573499,87.77740376222067,19.699966174930168,93.61895179408742,DJ Stewart,17766,621466
